Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market_Cap,Holiday,Weekend,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,season_1,season_2,season_3,season_4,N_tran,Diff,Block_Size,Mi_rev,Cost_tran,MA7,SO,Momentum_14,Momentum_7,Momentum_2
2014-01-09,841.47,864.36,804.14,846.86,59998600.0,10365397028,0,0,0,0,0,1,0,0,0,1,0,0,0,58365.0,1418481395.26,0.149579332678,3671204.29,62.9007845455,861.1257142857359,0.709398870807041,24.82000000000005,11.230000000000018,-67.09000000000003
2014-01-10,846.69,871.19,822.6,868.48,31876800.0,10634081648,0,0,0,0,0,0,1,0,0,1,0,0,0,56746.0,1418481395.26,0.134448901261,4188602.52,73.8131766116,859.5214285714502,0.9442272072442882,71.40999999999997,53.84000000000003,5.259999999999991
2014-01-11,867.32,921.48,861.72,913.95,44754200.0,11195636164,0,1,0,0,0,0,0,1,0,1,0,0,0,56464.0,1418481395.26,0.13588587443,4626025.95,81.9287678875,851.8300000000216,0.8739959839357434,60.34000000000003,73.95000000000005,72.75
2014-01-12,919.6,928.52,851.17,863.22,39623500.0,10578653198,1,1,0,0,0,0,0,0,1,1,0,0,0,49308.0,1418481395.26,0.131477616963,4051611.0,82.1694451205,841.265714285736,0.15578539107950956,-22.059999999999945,-7.740000000000009,29.950000000000045
2014-01-13,860.19,861.29,806.05,841.2,45580900.0,10312375950,0,0,1,0,0,0,0,0,0,1,0,0,0,54756.0,1789546951.05,0.129471215121,4109431.21,75.0498796479,842.3714285714502,0.6363142650253455,69.81000000000006,-29.0,-19.699999999999932
2014-01-14,843.17,855.69,825.66,833.27,20829800.0,10218535832,0,0,0,1,0,0,0,0,0,1,0,0,0,55579.0,1789546951.05,0.17273424817400002,3169736.5,57.0311898379,846.5142857143073,0.25341325341325316,20.75999999999999,-30.639999999999986,-2.3600000000000136
2014-01-15,833.12,872.81,830.86,860.9,28107200.0,10561305975,0,0,0,0,1,0,0,0,0,1,0,0,0,60392.0,1789546951.05,0.170319596229,3640023.8,60.27327791760001,850.8914285714502,0.7160905840286058,34.89999999999998,15.309999999999945,46.25999999999999
2014-01-16,860.29,866.16,835.63,835.63,19149300.0,10255185612,0,0,0,0,0,1,0,0,0,1,0,0,0,57592.0,1789546951.05,0.13391706943499998,4165301.7,72.3243106681,848.7042857143075,0.0,16.600000000000023,13.590000000000032,-4.3700000000000045
2014-01-17,834.49,842.91,797.63,814.64,39031700.0,10000663202,0,0,0,0,0,0,1,0,0,1,0,0,0,58397.0,1789546951.05,0.186780356114,3044327.0,52.1315649777,846.7628571428788,0.3756625441696113,-15.279999999999973,17.569999999999936,-56.32000000000005
2014-01-18,816.07,841.49,816.07,840.0,18052700.0,10315662000,0,1,0,0,0,0,0,1,0,1,0,0,0,53290.0,1789546951.05,0.147974096193,3275853.11,61.472191968500006,844.2528571428787,0.941384736428009,7.419999999999959,-13.610000000000014,-30.200000000000045
2014-01-19,839.66,870.96,825.53,870.96,24365700.0,10699504086,0,1,0,0,0,0,0,0,1,1,0,0,0,49224.0,1789546951.05,0.131900046183,3841796.0,78.04721274180001,846.1971428571644,1.0,45.59000000000003,-14.319999999999936,7.050000000000068
2014-01-20,871.39,886.39,853.87,870.2,27652700.0,10694453430,1,0,1,0,0,0,0,0,0,1,0,0,0,58819.0,1789546951.05,0.171692420876,3815931.36,64.8758285588,848.2428571428787,0.5021525215252168,46.370000000000005,98.81000000000006,24.610000000000014
2014-01-21,869.65,881.2,855.93,863.91,18997300.0,10620283205,0,0,0,1,0,0,0,0,0,1,0,0,0,71521.0,1789546951.05,0.204550111017,3550168.96,49.638133695,834.1271428571645,0.31578947368421006,35.94999999999993,51.39999999999998,41.870000000000005
2014-01-22,867.21,870.15,837.36,845.59,18453700.0,10399573174,0,0,0,0,1,0,0,0,0,1,0,0,0,66358.0,1789546951.05,0.166476681358,3872557.15,58.3585573706,826.7842857143074,0.250991155840196,33.680000000000064,19.590000000000032,48.51999999999998
2014-01-23,845.46,851.57,819.32,822.04,15607100.0,10113558120,0,0,0,0,0,1,0,0,0,1,0,0,0,63527.0,1789546951.05,0.17634514476500002,3630947.32,57.1559702174,823.985714285736,0.08434108527131515,40.49000000000001,3.009999999999991,-31.57000000000005
2014-01-24,822.43,822.43,783.58,797.07,34912000.0,9810138293,0,0,0,0,0,0,1,0,0,1,0,0,0,67893.0,2193847870.17,0.164273549099,3879215.6,57.13719529260001,823.5557142857359,0.3472329472329483,84.67000000000007,-32.84999999999991,-88.20999999999992
2014-01-25,796.24,861.45,792.96,853.61,24303900.0,10509539619,0,1,0,0,0,0,0,1,0,1,0,0,0,55371.0,2193847870.17,0.170958445149,3132922.0,56.5805566091,828.2485714285931,0.8855307344137826,179.69000000000005,21.029999999999973,82.22000000000003
2014-01-26,853.68,897.02,844.86,885.28,32224300.0,10902798632,0,1,0,0,0,0,0,0,1,1,0,0,0,51630.0,2193847870.17,0.15673401355699998,3316174.47,64.2296042998,825.2442857143075,0.7749233128834353,202.38,59.90999999999997,72.76999999999998
2014-01-27,884.6,893.0,757.11,771.39,49233600.0,9503544085,0,0,1,0,0,0,0,0,0,1,0,0,0,60746.0,2193847870.17,0.184722071109,3136749.0,51.6371283706,816.685714285736,0.10508499521671921,90.36000000000001,-52.440000000000055,-54.610000000000014
2014-01-28,774.02,832.5,766.98,812.51,44875500.0,10013251364,0,0,0,1,0,0,0,0,0,1,0,0,0,65687.0,2193847870.17,0.190327293902,3331232.6,50.713727221499994,824.1771428571645,0.6949023199023197,140.34000000000003,-15.450000000000045,-6.519999999999982
2014-01-29,809.96,836.87,809.85,826.0,17984400.0,10182659550,0,0,0,0,1,0,0,0,0,1,0,0,0,61786.0,2193847870.17,0.17868765698199998,3184666.8,51.5435017642,826.3842857143073,0.5977054034048849,174.27999999999997,14.090000000000032,-3.919999999999959
2014-01-30,826.02,830.5,799.06,819.03,29918200.0,10100339387,0,0,0,0,0,1,0,0,0,1,0,0,0,60919.0,2193847870.17,0.183172678947,3207871.81,52.65798535760001,824.3714285714502,0.6351781170483458,213.78999999999996,37.48000000000002,-13.550000000000068
2014-01-31,818.43,831.87,812.6,829.92,17107900.0,10238411820,1,0,0,0,0,0,1,0,0,1,0,0,0,61999.0,2193847870.17,0.161610380463,3702735.0,59.7224955241,819.0171428571646,0.8988064348728569,167.92999999999995,117.51999999999998,4.5499999999999545
2014-02-01,828.61,853.52,827.11,832.58,19668700.0,10275202812,0,1,0,0,0,0,0,1,0,1,0,0,0,56840.0,2193847870.17,0.14384966816400002,4028542.63,70.8751342365,802.228571428593,0.20711851571374607,181.66000000000008,158.66000000000008,8.75
2014-02-02,832.9,844.72,820.67,825.37,11300900.0,10190038654,0,1,0,0,0,0,0,0,1,1,0,0,0,50400.0,2193847870.17,0.154322308101,3654462.63,72.5091791667,779.5628571428788,0.19542619542619677,208.74,142.47000000000003,-2.590000000000032
2014-02-03,824.08,826.48,807.22,823.83,13940100.0,10174774202,0,0,1,0,0,0,0,0,0,1,0,0,0,58901.0,2193847870.17,0.160889310935,3956695.6,67.1753552571,759.2100000000216,0.8624091381100738,197.56000000000006,142.80000000000007,11.920000000000073
2014-02-04,823.77,840.17,820.94,827.96,16609700.0,10229342305,0,0,0,1,0,0,0,0,0,1,0,0,0,65812.0,2193847870.17,0.203919280916,3428753.9,52.0992205069,738.8100000000215,0.36505460218408825,201.36,155.79000000000008,46.41000000000008
2014-02-05,829.96,837.32,811.91,811.91,22395100.0,10034436286,0,0,0,0,1,0,0,0,0,1,0,0,0,67952.0,2621404453.06,0.207183313649,3430400.0,50.4826936661,716.5542857143073,0.0,188.88,160.18999999999994,99.50999999999999
2014-02-06,815.59,819.81,770.59,781.55,50108700.0,9662791119,0,0,0,0,0,1,0,0,0,1,0,0,0,69721.0,2621404453.06,0.2185486034,3259042.0,46.7440512901,693.6700000000217,0.22267370987403376,225.40999999999997,176.30999999999995,107.63
2014-02-07,783.2,783.2,654.35,712.4,113643000.0,8810607000,0,0,0,0,0,0,1,0,0,1,0,0,0,71870.0,2621404453.06,0.226878801982,3075109.2,42.7871044942,668.4828571428787,0.4505238649592545,138.24,50.40999999999997,29.5
2014-02-08,699.57,721.82,661.87,673.92,38742600.0,8337738240,0,1,0,0,0,0,0,1,0,1,0,0,0,64069.0,2621404453.06,0.186607687814,3101609.0,48.4104481106,661.2814285714502,0.20100083402835606,68.5,23.0,-7.110000000000014
2014-02-09,671.46,712.27,655.25,682.9,39311400.0,8451228950,0,1,0,0,0,0,0,0,1,1,0,0,0,59284.0,2621404453.06,0.186076833712,2688060.0,45.3420821807,657.9957142857359,0.48491757278147996,77.07999999999993,66.26999999999998,10.730000000000018
2014-02-10,681.32,703.71,550.5,681.03,112758000.0,8430742782,0,0,1,0,0,0,0,0,0,1,0,0,0,67622.0,2621404453.06,0.2110018699,2552270.0,37.7431900861,648.5285714285931,0.8519678872136279,134.70999999999992,54.75999999999999,29.309999999999945
2014-02-11,683.5,712.46,636.66,672.17,72745200.0,8323817195,0,0,0,1,0,0,0,0,0,1,0,0,0,62872.0,2621404453.06,0.174811311825,2804620.0,44.608410739300005,640.7057142857359,0.46846965699208387,133.45999999999992,45.569999999999936,66.92999999999995
2014-02-12,672.38,672.9,643.04,651.72,25367600.0,8073458481,0,0,0,0,1,0,0,0,0,1,0,0,0,62805.0,2621404453.06,0.243524785527,2794771.9,44.499194331700004,634.195714285736,0.29068988613530006,69.02999999999997,28.690000000000055,-10.269999999999982
2014-02-13,651.08,657.99,601.91,605.24,38588100.0,7500376176,0,0,0,0,0,1,0,0,0,1,0,0,0,66888.0,2621404453.06,0.208923631244,2861830.86,42.785415321100004,630.0971428571645,0.05937945791726174,26.470000000000027,49.10000000000002,-45.67999999999995
2014-02-14,601.17,691.72,541.04,661.99,102506000.0,8206805878,0,0,0,0,0,0,1,0,0,1,0,0,0,76660.0,2621404453.06,0.215129887246,3220703.2,42.0128254631,623.0828571428789,0.8026944518184231,112.73000000000002,87.83000000000004,45.360000000000014
2014-02-15,660.9,661.84,632.84,650.92,26709200.0,8072579656,0,1,0,0,0,0,0,1,0,1,0,0,0,64107.0,2621404453.06,0.190645366245,2939858.46,45.8586185596,610.5357142857359,0.6234482758620664,85.30999999999995,45.5,24.649999999999977
2014-02-16,651.3,665.1,584.17,616.63,40061700.0,7650358837,0,1,0,0,0,0,0,0,1,1,0,0,0,56785.0,2621404453.06,0.142173811562,3015246.0,53.0993396143,604.0357142857359,0.4010873594464353,56.84000000000003,10.809999999999945,-9.970000000000027
2014-02-17,614.23,656.95,607.31,626.27,31948400.0,7772386462,1,0,1,0,0,0,0,0,0,1,0,0,0,57119.0,3129573174.52,0.171540978443,2672004.0,46.7796004832,602.4914285714502,0.3819500402900886,-41.49000000000001,79.94999999999993,3.240000000000009
2014-02-18,627.16,645.76,612.54,626.6,20015100.0,7779035355,0,0,0,1,0,0,0,0,0,1,0,0,0,68333.0,3129573174.52,0.225040527161,2631807.23,38.514440021700004,591.0700000000215,0.4232390126429876,-40.17999999999995,87.88999999999999,70.46000000000004
2014-02-19,625.97,631.77,618.7,623.03,13897800.0,7737830115,0,0,0,0,1,0,0,0,0,1,0,0,0,66351.0,3129573174.52,0.191648323498,2987376.84,45.0238404847,578.5142857143072,0.33129303749043215,-42.48000000000002,40.33999999999992,48.870000000000005
2014-02-20,623.09,627.73,556.14,556.14,46905000.0,6909538974,0,0,0,0,0,1,0,0,0,1,0,0,0,71666.0,3129573174.52,0.228113101937,2499200.3,34.8728867245,572.7514285714501,0.0,-107.72000000000003,-22.629999999999995,-49.27999999999997
2014-02-21,556.88,582.96,530.47,574.16,47308100.0,7135603064,0,0,0,0,0,0,1,0,0,1,0,0,0,73513.0,3129573174.52,0.233068801108,2385798.24,32.4540998191,575.9842857143072,0.8323490188607341,-54.99000000000001,24.899999999999977,-31.660000000000082
2014-02-22,574.24,614.48,558.58,605.42,31254000.0,7526808473,0,1,0,0,0,0,0,1,0,1,0,0,0,59691.0,3129573174.52,0.191747996865,2483565.76,41.6070389171,572.4271428571643,0.8379248658318414,-12.030000000000086,39.809999999999945,59.09999999999991
2014-02-23,606.47,639.91,599.7,605.82,31434400.0,7534325867,1,1,0,0,0,0,0,0,1,1,0,0,0,58632.0,3129573174.52,0.183935097286,2858697.97,48.7566170351,566.7400000000215,0.15220094503854803,-31.139999999999986,46.030000000000086,67.11000000000001
2014-02-24,606.04,607.61,538.7,546.32,57893900.0,6796971990,0,0,1,0,0,0,0,0,0,1,0,0,0,68496.0,3129573174.52,0.205297674452,2486835.0,36.3062806587,560.1642857143072,0.11057901610796703,-81.46999999999991,-121.43999999999994,-36.370000000000005
2014-02-25,540.24,541.38,420.41,538.71,126314000.0,6704461434,0,0,0,1,0,0,0,0,0,1,0,0,0,84004.0,3129573174.52,0.276148594127,2253504.0,26.8261511357,577.5128571428787,0.9779284120029763,-95.39999999999998,-128.06999999999994,-40.059999999999945
2014-02-26,537.04,603.8,532.58,582.69,64642700.0,7254505067,0,0,0,0,1,0,0,0,0,1,0,0,0,71527.0,3129573174.52,0.221302006126,2657039.82,37.147368406300004,595.8085714285929,0.7035944959281111,-49.40999999999997,-82.81999999999994,33.430000000000064
2014-02-27,581.65,594.05,566.62,578.77,25540800.0,7208406719,0,0,0,0,0,1,0,0,0,1,0,0,0,71447.0,3129573174.52,0.206538970654,2670130.71,37.3721879155,607.6400000000216,0.44294567991250455,-59.370000000000005,-85.09000000000003,13.159999999999968
2014-02-28,579.7,584.14,545.17,549.26,28076100.0,6843353924,0,0,0,0,0,0,1,0,0,1,0,0,0,71658.0,3815723798.81,0.19957178197,2725128.55,38.029648469099996,619.7957142857358,0.10495252758532278,-79.53999999999996,-79.88999999999999,-10.529999999999973
2014-03-01,549.92,573.38,539.29,565.61,18668100.0,7049084308,0,1,0,0,0,0,0,1,0,0,1,0,0,63344.0,3815723798.81,0.265275169063,2122551.0,33.5083196514,631.2085714285929,0.7720739219712534,-70.50999999999999,-51.84000000000003,-102.14999999999998
2014-03-02,567.23,570.48,553.27,559.79,7950760.0,6978524072,0,1,0,0,0,0,0,0,1,0,1,0,0,59067.0,3815723798.81,0.222637176514,2091711.68,35.4125261144,638.6142857143071,0.37884950610110213,-71.32000000000005,-77.17000000000007,-106.99000000000001
2014-03-03,562.56,702.91,560.52,667.76,96056896.0,8326933812,1,0,1,0,0,0,0,0,0,0,1,0,0,72585.0,3815723798.81,0.29514829205800003,2375406.0,32.7258524489,649.6385714285929,0.753142776880399,45.389999999999986,39.97000000000003,2.25
2014-03-04,668.24,696.22,655.68,666.78,55344600.0,8317230356,0,0,0,1,0,0,0,0,0,0,1,0,0,85916.0,3815723798.81,0.365622664527,2366891.73,27.5489050933,643.9285714285928,0.2738036507153429,51.94999999999993,32.66999999999996,2.919999999999959
2014-03-05,666.24,674.28,646.28,665.51,22461900.0,8304000852,0,0,0,0,1,0,0,0,0,0,1,0,0,74178.0,3815723798.81,0.275178595359,2685329.15,36.201153306900004,639.26142857145,0.6867857142857149,55.620000000000005,33.40999999999997,36.360000000000014
2014-03-06,664.52,669.77,649.79,663.86,16068100.0,8286267327,0,0,0,0,0,1,0,0,0,0,1,0,0,71619.0,3815723798.81,0.250716645041,2670129.28,37.2824150016,634.4885714285929,0.704204204204206,75.09000000000003,25.720000000000027,46.40999999999997
2014-03-07,664.31,665.34,616.35,629.15,34150800.0,7855629815,0,0,0,0,0,0,1,0,0,0,1,0,0,69559.0,3815723798.81,0.22914341681,2602004.4,37.4071565146,630.8142857143073,0.2612778117983252,57.65999999999997,0.35000000000002274,-7.810000000000059
2014-03-08,629.66,635.14,604.46,617.45,18654200.0,7712151171,1,1,0,0,0,0,0,1,0,0,1,0,0,71019.0,3815723798.81,0.209857553755,2671683.0,37.6192708993,630.7642857143073,0.4234028683181235,52.41000000000008,-18.66999999999996,-10.339999999999918
2014-03-09,616.31,643.95,612.35,636.96,15396500.0,7958687808,0,1,0,0,0,0,0,0,1,0,1,0,0,61289.0,3815723798.81,0.207559870511,2623414.88,42.8040085497,633.4314285714502,0.7787974683544302,75.69000000000005,5.850000000000023,2.8500000000000227
2014-03-10,636.33,644.76,615.02,627.79,20639800.0,7846433315,0,0,1,0,0,0,0,0,0,0,1,0,0,66786.0,3815723798.81,0.22768834432,2574416.61,38.5472495733,632.5957142857359,0.42938802958977734,44.379999999999995,5.419999999999959,-4.310000000000059
2014-03-11,627.95,638.42,618.84,634.11,11732500.0,7928102950,0,0,0,1,0,0,0,0,0,0,1,0,0,76086.0,3815723798.81,0.239131836664,2625523.5,34.5073140919,631.8214285714502,0.7798774259448437,50.190000000000055,19.279999999999973,-4.029999999999973
2014-03-12,631.91,648.03,629.51,632.1,18621200.0,7905832725,0,0,0,0,1,0,0,0,0,0,1,0,0,76019.0,3815723798.81,0.246250067438,2707735.7,35.6191965167,629.0671428571644,0.13984881209503425,51.26999999999998,22.210000000000036,3.300000000000068
2014-03-13,633.62,644.2,630.85,638.14,11634900.0,7983960982,0,0,0,0,0,1,0,0,0,0,1,0,0,75356.0,4250217919.87,0.240805134971,2724023.79,36.1487312225,625.8942857143073,0.5460674157303335,166.89999999999998,49.370000000000005,2.019999999999982
2014-03-14,638.14,639.53,627.21,628.8,11913800.0,7869180480,0,0,0,0,0,0,1,0,0,0,1,0,0,68735.0,4250217919.87,0.269413646177,2220643.83,32.3073227613,618.8414285714501,0.12905844155843557,133.12999999999994,57.309999999999945,-2.310000000000059
2014-03-15,629.37,639.14,627.3,636.12,4342080.0,7963443153,0,1,0,0,0,0,0,1,0,0,1,0,0,65898.0,4250217919.87,0.194363948277,2790767.94,42.3498124374,610.6542857143073,0.7449324324324347,144.95,71.08000000000004,13.75
2014-03-16,636.5,637.52,628.11,631.11,5277290.0,7903422086,0,1,0,0,0,0,0,0,1,0,1,0,0,58730.0,4250217919.87,0.17121318020399998,2514362.4,42.812232249299996,600.5000000000216,0.3188097768331573,170.84000000000003,69.84000000000003,16.279999999999973
2014-03-17,630.92,632.68,616.85,622.37,14648200.0,7796513249,0,0,1,0,0,0,0,0,0,0,1,0,0,64937.0,4250217919.87,0.175846989235,2788660.8,42.9440965859,590.5228571428787,0.34870499052432136,165.37,38.960000000000036,12.480000000000018
2014-03-18,621.84,622.39,603.8,614.83,24011500.0,7704183118,0,0,0,1,0,0,0,0,0,0,1,0,0,57881.0,4250217919.87,0.18234379867,2279145.0,39.3763929441,584.9571428571644,0.5933297471759047,136.45000000000005,30.910000000000082,26.06000000000006
2014-03-19,613.9,622.0,609.1,609.89,14228900.0,7644702125,0,0,0,0,1,0,0,0,0,0,1,0,0,67419.0,4250217919.87,0.202190288421,2364889.67,35.0774955131,580.5414285714502,0.061240310077516666,172.75,29.059999999999945,38.39999999999998
2014-03-20,609.74,609.74,587.49,588.77,20572900.0,7382675346,0,0,0,0,0,1,0,0,0,0,1,0,0,72117.0,4250217919.87,0.214715689242,2470920.0,34.2626565165,576.3900000000215,0.057528089887639224,144.04999999999995,117.52999999999997,23.730000000000018
2014-03-21,588.29,604.59,561.81,571.49,38414100.0,7168656262,0,0,0,0,0,0,1,0,0,0,1,0,0,73981.0,4250217919.87,0.230752186222,2633154.6,35.5923088361,559.6000000000214,0.22627395979429743,123.96000000000004,75.82,10.220000000000027
2014-03-22,571.18,572.55,554.39,565.04,17360700.0,7090150172,0,1,0,0,0,0,0,1,0,0,1,0,0,69139.0,4250217919.87,0.231105024164,2458598.0,35.560219268400004,548.7685714285928,0.5864537444933918,103.12999999999994,73.86999999999995,-18.370000000000005
2014-03-23,565.76,570.24,560.88,561.27,9288400.0,7045871925,0,1,0,0,0,0,0,0,1,0,1,0,0,56822.0,4250217919.87,0.145832601408,2914481.07,51.291420048599996,538.2157142857357,0.04166666666666515,100.76999999999998,101.0,-22.649999999999977
2014-03-24,562.51,586.56,551.77,583.41,22706900.0,7326517067,0,0,1,0,0,0,0,0,0,0,1,0,0,67382.0,4250217919.87,0.17959326355900002,2852564.0,42.334213885,523.7871428571643,0.9094567404426565,133.98999999999995,126.40999999999997,2.5799999999999272
2014-03-25,585.03,585.44,572.6,583.92,14020100.0,7335179952,0,0,0,1,0,0,0,0,0,0,1,0,0,72484.0,5006860589.21,0.25061513888099995,2197695.78,30.3197364936,505.72857142859283,0.8816199376946969,130.82999999999998,105.53999999999996,112.67999999999995
2014-03-26,583.48,590.03,570.96,580.83,16401100.0,7298672082,0,0,0,0,1,0,0,0,0,0,1,0,0,69897.0,5006860589.21,0.233837025075,2322300.5,33.2246090676,490.65142857145,0.5175668589407466,138.10000000000002,143.69000000000005,85.16000000000003
2014-03-27,580.26,580.56,471.24,471.24,62225400.0,5923615602,0,0,0,0,0,1,0,0,0,0,1,0,0,70940.0,5006860589.21,0.236893728108,2178597.6,30.7104257119,470.1242857143071,0.0,106.06,26.519999999999982,-19.930000000000007
2014-03-28,477.14,526.02,473.23,495.67,58828300.0,6232801684,0,0,0,0,0,0,1,0,0,0,1,0,0,69155.0,5006860589.21,0.20849156510000005,2307261.0,33.3636179597,466.3357142857358,0.4250805076719078,74.72000000000003,48.14000000000004,35.400000000000034
2014-03-29,501.71,504.86,489.73,491.17,11147100.0,6178428029,0,1,0,0,0,0,0,1,0,0,1,0,0,54949.0,5006860589.21,0.16945790408,2141742.96,38.9769233289,459.45857142859285,0.09517514871116974,70.05000000000001,29.25999999999999,34.170000000000016
2014-03-30,492.37,492.37,444.18,460.27,42958300.0,5791419543,0,1,0,0,0,0,0,0,1,0,1,0,0,55333.0,5006860589.21,0.20956594352,1677089.7,30.3090325845,455.27857142859284,0.3338866984851624,46.20999999999998,-0.2300000000000182,-18.110000000000014
2014-03-31,462.3,483.02,443.36,457.0,28254000.0,5752294437,0,0,1,0,0,0,0,0,0,0,1,0,0,63096.0,5006860589.21,0.20215631099,1924427.0,30.4999841511,455.31142857145,0.3439233484619263,-1.7900000000000205,7.579999999999984,19.860000000000014
2014-04-01,457.0,495.34,457.0,478.38,35685800.0,6023351178,0,0,0,1,0,0,0,0,0,0,1,0,0,64692.0,5006860589.21,0.199916679766,2151561.37,33.258538459200004,454.22857142859283,0.5576421491914452,-37.210000000000036,25.29000000000002,33.65999999999997
2014-04-02,479.14,495.05,431.27,437.14,49647600.0,5506313797,0,0,0,0,1,0,0,0,0,0,1,0,0,66756.0,5006860589.21,0.199054965457,2063910.0,30.917220924000002,450.6157142857357,0.09203512072750081,-90.25999999999999,-5.590000000000032,-10.389999999999986
2014-04-03,436.44,449.57,414.89,444.72,40765500.0,5604036051,0,0,0,0,0,1,0,0,0,0,1,0,0,67292.0,5006860589.21,0.16838876100699998,2326614.03,34.574897907600004,451.41428571430714,0.8601499423298742,-51.23999999999995,79.54000000000002,-17.189999999999998
2014-04-04,445.66,454.65,429.09,447.53,22925500.0,5641613449,0,0,0,0,0,0,1,0,0,0,1,0,0,65578.0,5006860589.21,0.179097654808,2246998.38,34.264515233800005,440.05142857144995,0.7214397496087636,-32.110000000000014,26.579999999999984,-12.970000000000027
2014-04-05,446.67,463.57,444.2,461.91,13404500.0,5824866676,1,1,0,0,0,0,0,1,0,0,1,0,0,59610.0,6119726089.13,0.186048587607,2027406.08,34.011173964099996,436.25428571430706,0.9143004646360368,-39.65999999999997,40.79000000000002,12.490000000000009
2014-04-06,463.4,466.32,452.97,460.5,10241400.0,5808861023,0,1,0,0,0,0,0,0,1,0,1,0,0,47456.0,6119726089.13,0.20302376277,1635965.53,34.4733127529,430.4271428571642,0.5640449438202241,-37.670000000000016,46.44,7.410000000000025
2014-04-07,461.47,462.56,445.12,449.42,15616600.0,5670830650,0,0,1,0,0,0,0,0,0,0,1,0,0,62222.0,6119726089.13,0.22489186509,1640071.62,26.35838803,423.79285714287846,0.24655963302752362,-46.349999999999966,-9.370000000000005,6.689999999999998
2014-04-08,447.61,457.42,446.11,453.09,10921600.0,5718579640,0,0,0,1,0,0,0,0,0,0,1,0,0,70101.0,6119726089.13,0.259209822386,1777684.05,25.3588971627,425.1314285714499,0.6171529619805447,-34.83000000000004,-62.50000000000006,87.90999999999997
2014-04-09,453.18,455.73,441.93,442.73,13204400.0,5589580215,0,0,0,0,1,0,0,0,0,0,1,0,0,64278.0,6119726089.13,0.244460763602,1611997.8,25.078530757,434.0600000000213,0.0579710144927544,-48.56999999999999,-84.66999999999996,21.78000000000003
2014-04-10,442.26,443.37,358.73,365.18,55868300.0,4611917257,0,0,0,0,0,1,0,0,0,0,1,0,0,69074.0,6119726089.13,0.224936229161,1762796.0,25.5203984133,446.1557142857356,0.07620510396975413,-135.27999999999997,-130.77999999999997,-55.94
2014-04-11,363.71,429.77,351.27,420.95,62562800.0,5318033925,0,0,0,0,0,0,1,0,0,0,1,0,0,66874.0,6119726089.13,0.244832160489,1600254.61,23.92939872,464.8385714285928,0.8876433121019109,-40.5,-58.69,6.889999999999986
2014-04-12,420.89,439.61,415.79,421.12,19226500.0,5321874506,0,1,0,0,0,0,0,1,0,0,1,0,0,51907.0,6119726089.13,0.17925239801399998,1703744.82,32.823026181399996,473.2228571428785,0.22376154492023448,-37.48000000000002,-80.44999999999999,-37.670000000000016
2014-04-13,421.46,427.4,395.25,414.06,22493500.0,5234667259,0,1,0,0,0,0,0,0,1,0,1,0,0,49420.0,6119726089.13,0.136515027914,2018520.0,40.8441926346,484.7157142857357,0.5850699844479009,-22.329999999999984,-84.11000000000001,-101.53000000000003
2014-04-14,414.83,469.75,407.37,458.79,50730200.0,5802302128,0,0,1,0,0,0,0,0,0,0,1,0,0,64331.0,6119726089.13,0.201931088835,2068130.96,32.148279367600004,496.73142857145,0.8243026611093303,18.5,-36.97999999999996,-68.60999999999996
2014-04-15,458.37,519.0,453.54,515.59,49561000.0,6522974948,0,0,0,1,0,0,0,0,0,0,1,0,0,74882.0,6119726089.13,0.21607968257,2396149.81,31.9990092412,502.01428571430716,0.9479071188512073,68.38000000000005,27.670000000000016,19.630000000000052
2014-04-16,522.18,542.38,502.78,527.4,56480100.0,6674473792,0,0,0,0,1,0,0,0,0,0,1,0,0,68402.0,6119726089.13,0.280788242417,1913010.0,27.9671647028,498.06142857145,0.6217171717171714,79.75999999999999,36.099999999999966,47.75999999999999
2014-04-17,529.07,533.52,484.87,495.96,34025500.0,6278792387,1,0,0,0,0,1,0,0,0,0,1,0,0,67212.0,6978842649.59,0.219337929254,2160675.0,32.1471612212,492.90428571430715,0.2279547790339153,38.19999999999999,-4.5,-5.610000000000014
2014-04-18,495.8,498.6,472.74,479.64,19042400.0,6074116360,1,0,0,0,0,0,1,0,0,0,1,0,0,56600.0,6978842649.59,0.196252981822,1877681.76,33.1745893993,493.54714285716426,0.2668213457076556,30.25999999999999,18.189999999999998,-18.53000000000003
2014-04-19,479.58,503.55,470.56,501.57,19588200.0,6353700029,1,1,0,0,0,0,0,1,0,0,1,0,0,56685.0,6978842649.59,0.188365772458,2043591.2,36.051710329,490.94857142859286,0.9399818126705057,63.81,42.96999999999997,5.800000000000011
2014-04-20,501.75,510.87,490.84,498.17,12103100.0,6312896984,1,1,0,0,0,0,0,0,1,0,1,0,0,49394.0,6978842649.59,0.16902285183200005,2130809.4,43.1390330809,484.8100000000214,0.3659510733899166,61.77000000000004,61.78000000000003,10.25
2014-04-21,497.74,510.57,493.2,495.77,15171400.0,6284666435,1,0,1,0,0,0,0,0,0,0,1,0,0,57961.0,6978842649.59,0.179806596142,2202474.0,37.999240868899996,475.9842857143071,0.14795624640184182,62.289999999999964,55.47999999999996,4.46999999999997
2014-04-22,495.45,503.22,487.58,487.92,11670900.0,6187034895,0,0,0,1,0,0,0,0,0,0,1,0,0,73292.0,6978842649.59,0.253150747968,1906720.45,26.0153966326,468.05857142859276,0.021739130434784586,58.960000000000036,40.710000000000036,-12.539999999999964
